stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
813,"DEEC09","Dębiec PKM",52.3719292500,16.9036505400,A
439,"BIMLY02","Biedrusko/Młyn",52.5150853900,16.9394324400,B
1684,"WIMO01","Wilków Morskich",52.4779998300,16.7812816100,A
4018,"RYWI71","Rynek Wildecki",52.3929092278,16.9204481437,A
1709,"ZAME42","Zamek",52.4072400000,16.9189300000,A
2150,"KXPIS02","Koninko/Pisarska",52.3064370000,17.0135620000,B
1940,"PMCME01","Przeźmierowo/Cmentarz",52.4168795000,16.7870727600,B
2520,"XRIZA01","Kruszewnia/Os. Izabelin",52.3854370000,17.0970420000,C
1872,"MRPAR01","Mrowino/Park",52.5180287100,16.7053599400,B
1374,"ROMI03","Rondo Minikowo",52.3552717700,16.9439575900,A
2602,"MLMLO02","Młodasko/",52.4764830000,16.5425920000,C
1039,"JESI01","Jesionowa",52.3696270400,16.8930014600,A
1170,"URWI02","Urwista",52.4233037500,16.9843164300,A
677,"DBLES01","Dąbrowa/Poprzeczna",52.3925379000,16.7503689800,C
4155,"SKWRZ01","Skórzewo/Wrzosowa",52.3969547721,16.7850179845,B
635,"ZGOR02","Zgorzelecka",52.4117833700,16.8583160600,A
1784,"KOMAG01","Komorniki/Magazynowa",52.3458221129,16.8285232814,B
3092,"LUSRY01","Luboń/Strumykowa",52.3444420093,16.8984003440,B
3732,"KOKRY02","Komorniki/Kryształowa",52.3478390000,16.7833010000,B
47,"OPL41","Os. Pod Lipami",52.4310010800,16.9364029400,A
2080,"LKGRA01","Lusówko/Grabowa",52.4334361600,16.6394221600,C
3100,"CESZK03","Czerwonak/Szkolna",52.4657982376,16.9835662424,B
1231,"PIWN04","Piwna",52.3924873100,17.0147099900,A
2363,"MACEN02","Markowice/Centrum",52.3032131300,17.2239257500,B
668,"MALW04","Malwowa",52.3971935000,16.8023155400,A
2426,"SDSPR02","Swarzędz/Sporna",52.4090240000,17.0917100000,B
2299,"CEZAL01","Czerwonak/Zalesie",52.4649436430,16.9910483270,B
892,"PUWIO02","Puszczykowo/Wiosenna",52.2897239900,16.8587716600,C
1150,"KORO02","Koronkarska",52.4160584500,16.9593666900,A
1888,"KSKOS01","Krzyszkowo/Koszycy",52.5190010700,16.7364900100,B
1859,"PBPET02","Przybroda/Pętla",52.5206125000,16.6557476600,B
3909,"CZ I92","Os. Czecha I",52.3824467578,16.9834186667,A
1920,"SOKAS02","Sobota/Kasztanowa",52.5212223000,16.8028219700,B
3243,"KNMŁY02","Konarzewo/Młyńska",52.3397150535,16.7205421900,C
3099,"CESZK04","Czerwonak/Szkolna",52.4655643502,16.9832415760,B
1053,"BEDZ02","Będzińska",52.3613977000,16.8897742200,A
1016,"KOTO02","Kotowo",52.3592269200,16.8537916000,A
1441,"WIKA02","Wielkopolska",52.4155811900,16.9180060800,A
1222,"SOBI02","Sobiesława",52.4053544600,17.0227539200,A
3697,"DZDB02","Dojazd Biocentrum",52.4331409323,16.8993595857,A
118,"FRRY42","Fredry",52.4094800000,16.9184700000,A
2840,"LUPOL02","Luboń/Polna",52.3216956670,16.8731206379,B
1781,"MODL02","Modlibowskiej ",52.3545116100,16.8487692800,A
1229,"PIWN02","Piwna",52.3928587300,17.0149661200,A
4014,"SERB41","Serbska",52.4326420000,16.9463850000,A
948,"WILAS04","Wiry/Laskowska",52.3150707727,16.8630559797,B
1808,"WABUK01","Walerianowo/Bukowa",52.3149714820,16.7704375119,C
2320,"ZNNWS01","Zimin/Nowy Świat",52.2920498000,17.1722841500,B
3968,"CEBLE02","Czerwonak/Błękitna",52.4644218823,16.9988698356,B
365,"OJLY02","Os. Jagiełły",52.4535995700,16.9073589300,A
4214,"LACI41","Łacina",52.3944500000,16.9663900000,A
1147,"ZAWA02","Zawady",52.4130621900,16.9570964000,A
3954,"DEWIA02","Dębogóra/Wiązowa",52.4989976345,17.0761551951,C
3650,"JKJAN02","Jankowo/",52.4441853926,17.1693639655,C
2661,"KDBAK02","Kórnik/Bnin Biernacka",52.2338924800,17.0960409300,C
1943,"PMKRA01","Przeźmierowo/Krańcowa",52.4215714351,16.7874382249,B
2132,"SCNWO02","Szczytniki/Nad Wodą",52.3018330000,17.0164020000,B
2398,"SDCYB01","Swarzędz/Cybińska",52.4168250000,17.0885780000,B
4120,"CMEF01","Cmentarna Furtka",52.3881153633,16.8342787311,A
122,"WROC71","Wrocławska",52.4055683200,16.9321353600,A
2252,"POPET01","Poklatki/Pętla",52.3281804500,17.2025601000,B
2471,"SGPET01","Sokolniki Gwiazdowskie/Łubinowa",52.4147700000,17.1705440000,C
46,"OPL42","Os. Pod Lipami",52.4309440500,16.9362506500,A
2842,"LUKWI02","Luboń/Kwiatowa",52.3219934932,16.8789941482,B
2455,"PKSTA01","Paczkowo/Ogrodowa",52.3977070000,17.1591320000,C
5,"MT44","Most Teatralny",52.4109651200,16.9137425100,A
2384,"PTCED01","Potasze/Cedrowa",52.5221028900,17.0163732400,C
3103,"MGPOL02","M. Goślina/Polna",52.5782079136,17.0178037894,C
2395,"DELES02","Dębogóra/Leśna",52.4974469900,17.0919767300,C
1036,"GORE01","Górecka",52.3729957100,16.8932705500,A
1588,"TOKA04","Tokarska",52.3772171100,16.9128203100,A
1649,"PANZ01","Porzeczkowa",52.3616272900,17.0155978600,A
2134,"SCPET01","Szczytniki/Pętla",52.3045090000,17.0103620000,B
4220,"MWSLO02","Miękowo/Słowackiego",52.4889379498,16.9825922432,C
606,"KOLO01","Kołobrzeska",52.4315211400,16.8384039700,A
452,"BRON01","Bronisza",52.4554530500,16.9477161500,A
1052,"KORF02","Korfantego",52.3596159100,16.8875136500,A
1130,"GABA02","Garbary PKM",52.4167365300,16.9394391300,A
398,"STRU01","Strugarka",52.4541267700,16.9276875100,A
3091,"LUSRY02","Luboń/Strumykowa",52.3444420093,16.8979428596,B
1771,"MT71","Most Teatralny",52.4100216300,16.9131850300,A
1085,"SIEL72","Sielska",52.3840502200,16.8870422900,A
628,"SWOB01","Swoboda",52.4117184500,16.8741687600,A
1586,"TOKA01","Tokarska",52.3765997300,16.9137443900,A
2942,"BOZSZ01","Bolechowo-Os./Zespół Szkół",52.5503881700,16.9762534700,C
335,"SLPOZ01","Suchy Las/Os. Poziomkowe",52.4693847100,16.8728784300,B
1312,"DALIP01","Daszewice/Lipowa",52.2926206600,16.9683609800,B
1123,"WOJT01","Wójtowska",52.4300083900,16.9399070500,A
1734,"TWAR02","Twardogórska",52.3796500000,16.8282100000,A
1310,"KAPLA01","Kamionki/Platanowa",52.2891725400,16.9787976000,B
3880,"KBKAR01","Kobylniki/Karolewska",52.4758991888,16.7240102174,B
1293,"RRAT30","Rondo Rataje",52.3968735900,16.9497940800,A
151,"MILO41","Miłostowo",52.4096098600,17.0029011200,A
1386,"SWAN02","Św. Antoniego",52.3643035500,16.9276630400,A
545,"LITA01","Literacka",52.4403413400,16.8717297600,A
685,"PANOW02","Palędzie/Nowa",52.3730021400,16.7386973700,C
120,"MRCI71","Aleje Marcinkowskiego",52.4064212100,16.9284599000,A
2969,"PDPET01","Przebędowo/Pętla",52.5872258100,17.0097565300,C
824,"OSDE02","Os. Dębina",52.3615330700,16.9045535900,A
185,"TRAU41","Traugutta",52.3846407200,16.9140023000,A
2288,"WEPET01","Wierzonka/Pętla",52.4780400000,17.0951310000,C
1679,"ROLN04","Rolna",52.3838415000,16.9182885600,A
32,"WIKA41","Wielkopolska",52.4155633900,16.9185920900,A
2322,"ZNOSP02","Zimin/Świetlica OSP",52.2942037600,17.1590554600,B
315,"MORA02","Morasko",52.4892681800,16.9054379000,A
2921,"PRPLN05","Promnice/Północna",52.5417574700,16.9659340400,C
3987,"RRAT74","Rondo Rataje",52.3964900000,16.9509100000,A
113,"POLW42","Półwiejska",52.3999200000,16.9281600000,A
3166,"RKKOL02","Rokietnica/Kolejowa",52.5137009499,16.7418816267,B
190,"WSPO41","Wspólna",52.3777846200,16.9076140700,A
1657,"MILO02","Miłostowo",52.4105284700,17.0042454800,A
4076,"RKBUK01","Rokietnica/Bukowa",52.4978860000,16.7339090000,B
3989,"MBP91","Muzeum Broni Pancernej",52.4271719912,16.8474719928,A
2051,"TPPIA02","Tarnowo Pdg/Piaskowa",52.4590882000,16.6466023900,C
130,"KATE42","Katedra",52.4100987400,16.9471314700,A
2914,"SKSZA02","Skórzewo/Szarotkowa",52.3938595300,16.7962744300,B
2640,"BHPET01","Błażejewko/Pętla",52.1992748000,17.1076437400,C
2538,"SDOKR01","Swarzędz/Okrężna",52.3969850000,17.0775540000,B
962,"KOPAK02","Komorniki/Os. Parkowe",52.3370807291,16.8291873717,B
1155,"RWSC02","Rynek Wschodni",52.4209399500,16.9698606200,A
2180,"BOWOJ01","Bolechowo-Os./Wojska Polskiego",52.5417104200,16.9724615900,C
2912,"SZWE01","Szwedzka",52.3820321731,16.9911811451,A
4107,"OSKA01","Oświęcimska",52.3544084564,16.9371094328,A
887,"PURON02","Puszczykowo/Rondo Heigelmanna",52.2812281400,16.8512104300,C
170,"LAKO42","Łąkowa",52.4020600000,16.9342900000,A
1937,"PMBRZ02","Przeźmierowo/Brzozowa",52.4198882200,16.7745052700,B
3841,"RZEG44","Rondo Żegrze",52.3770800000,16.9565900000,A
2131,"SCSAR01","Szczytniki/Sarnia",52.2994680000,17.0113330000,B
283,"ZLLAG01","Złotniki/Łagiewnicka",52.4921588600,16.8460696500,B
3865,"FRWO04","Franowo",52.3815600000,17.0000700000,A
2221,"KZLIP02","Koziegłowy/Lipowa",52.4555496900,16.9844963200,B
2540,"SDPOG01","Swarzędz/Pogodna/Kórnicka",52.3995700000,17.0779220000,B
216,"PK42","Piaśnicka/Kurlandzka",52.3852315850,16.9871966030,A
2409,"JADZ02","Jaryszki/Działki",52.3337244446,17.0190434248,B
1537,"JARO02","Jarosławska",52.3433902200,16.9854203600,A
1201,"KZOSK01","Koziegłowy/Os. Karolin",52.4437083867,16.9899562673,B
2639,"BHDZI02","Błażejewko/Działkowa",52.2043970800,17.1034709100,C
2632,"KDWIE01","Kórnik/Bnin Wierzbowa",52.2231962600,17.0963136300,C
785,"UP01","Uniwersytet Przyrodniczy",52.4261442500,16.9049661800,A
4028,"KOTU02","Kościelna Tunel",52.4180684749,16.9064727312,A
2325,"SRSKR02","Śródka/Skrzyżowanie",52.2998666500,17.1229715900,B
2674,"SCPKM02","Szczodrzykowo/Kórnik PKM",52.2807487000,17.1043487100,C
2311,"LPLIP02","Lipowiec/",52.3186634400,17.1834257500,B
1967,"SAWIA01","Sady/Wiadukt",52.4487056400,16.7246752600,C
1780,"KONOW02","Komorniki/Nowa",52.3388038837,16.8148430201,B
2348,"XOSZK02","Kobylnica/Szkoła",52.4473950000,17.0796440000,B
380,"SOB21","Os. Sobieskiego",52.4650301900,16.9171600600,A
3241,"KNSZK02","Konarzewo/Szkoła",52.3360612395,16.7186237068,C
2073,"LKSZA01","Lusówko/Szantowa",52.4395156300,16.6443722900,C
3547,"KEPI01","Kępińska",52.3711480000,16.8776533000,A
1533,"POKR01","Pokrzywno",52.3512813700,16.9816680600,A
2600,"MLMLO01","Młodasko/",52.4777220000,16.5402780000,C
1106,"OPL01","Os. Pod Lipami",52.4312643600,16.9366546100,A
993,"LUCME01","Luboń/Cmentarz",52.3489900000,16.8505940000,B
4045,"OLOK41","Os. Łokietka",52.4482262351,16.9450932746,A
1158,"GLOW03","Główna",52.4223130200,16.9767435600,A
45,"WILC41","Wilczak",52.4271476000,16.9467686700,A
4223,"ZEFPP01","Żerniki/Fabryczna Panattoni Park",52.3317664900,17.0277208700,B
699,"ZKZAC01","Zakrzewo/Zacisze",52.3899850400,16.7388852200,C
3939,"UNLU04","Unii Lubelskiej",52.3721440700,16.9504207500,A
3969,"CEBLE01","Czerwonak/Błękitna",52.4645028455,16.9983680785,B
3329,"GRDLI01","Góra/Długa I",52.4827227400,16.6443198100,C
4005,"SDWPR02","Swarzędz/Węzeł Przesiadkowy",52.4044952535,17.0733955307,B
1346,"CZLES01","Czapury/Leśna",52.3230381000,16.9125335000,B
144,"KRAN42","Krańcowa",52.4094277500,16.9810464800,A
1065,"OSKO01","Os. Kopernika",52.3855792700,16.8635917600,A
793,"ALSO04","Aleje Solidarności",52.4353311700,16.9207035900,A
3649,"PNSTA01","Promno/Stacja",52.4716899913,17.2114672939,C
943,"LUPSI01","Luboń/Park Siewcy",52.3332823344,16.8894425031,B
218,"SZWE42","Szwedzka",52.3821217700,16.9909330100,A
2519,"XRIZA02","Kruszewnia/Os. Izabelin",52.3851600000,17.0972610000,C
1471,"OSWI01","Os. Oświecenia",52.3888455200,16.9587077100,A
1867,"MRSZA04","Mrowino/Szkoła",52.5143312600,16.6985976700,B
4215,"LACI42","Łacina",52.3946600000,16.9660600000,A
437,"IMBI02","Imbirowa",52.5003817200,16.9387436800,A
1060,"KACZ02","Kacza",52.3803918213,16.8623033440,A
2060,"JNPET01","Jankowice/Pętla",52.4393913900,16.6206655700,C
2487,"SDTRA02","Swarzędz/Tysiąclecia",52.4022230000,17.0713860000,B
2459,"SEMIO01","Siekierki Wielkie/Miodowa",52.3869170000,17.1599570000,C
1129,"WIGR02","Winogrady",52.4221437800,16.9470718400,A
1429,"AWF04","AWF",52.3994295800,16.9340947100,A
1480,"BOBR01","Bobrzańska",52.3852717900,16.9690716400,A
2188,"BOPOL04","Bolechowo/Poligonowa",52.5431887900,16.9853288400,C
1363,"STAS02","Staszowska",52.3451021900,16.9266982900,A
1597,"ROBO01","Robocza",52.3881451000,16.9109422700,A
89,"DWZA72","Dworzec Zachodni",52.4017716400,16.9090824300,A
1057,"CIES01","Cieszyńska",52.3654909200,16.8943995000,A
128,"MAGA41","Małe Garbary",52.4107493300,16.9374709200,A
138,"ROSR47","Rondo Śródka",52.4105194500,16.9573420600,A
988,"LUOLU01","Luboń/Os. Lubonianka",52.3481582686,16.8806765104,B
1289,"KOWO01","Kopiec Wolności",52.3982756800,16.9755023100,A
386,"SZYM02","Szymanowskiego",52.4601525700,16.9170216000,A
28,"KURP41","Kurpińskiego",52.4507725100,16.9196313300,A
238,"RSTA47","Rondo Starołęka",52.3799600900,16.9440334600,A
1625,"ORZE01","Os. Rzeczypospolitej",52.3851180600,16.9444212900,A
114,"POLW41","Półwiejska",52.3999700000,16.9279200000,A
1260,"DYMK03","Dymka",52.3932683700,16.9906881700,A
2548,"ZAHSZ02","Zalasewo/Heweliusza Szkoła",52.3848580000,17.0687360000,B
552,"TOLT02","Tołstoja",52.4499525500,16.8705847400,A
1440,"WIKA01","Wielkopolska",52.4153339000,16.9179643600,A
3275,"KSMI01","Księcia Mieszka I",52.4300980437,16.9201529925,A
3742,"RBWIE02","Robakowo/Wiejska",52.3119412000,17.0714530700,B
322,"DESZ02","Deszczowa",52.4716679700,16.9019816600,A
3856,"MWSTO01","Miękowo/Stokrotkowa",52.4902416133,16.9895430556,C
1111,"OZIM02","Ozimina",52.4277672700,16.9236348800,A
563,"STST21","Stary Strzeszyn",52.4518353900,16.8489658700,A
267,"GOSZK01","Golęczewo/Szkoła",52.5350996600,16.8190061700,C
1078,"KORD02","Kordeckiego",52.3862784200,16.8795714400,A
976,"LUSZN01","Luboń/Szkolna",52.3427641783,16.8681030664,B
2547,"ZAOZA01","Zalasewo/Os. Zamoyskiego",52.3887230000,17.0686280000,B
1844,"RKGOL02","Rokietnica/Golęcińska",52.5044872100,16.7610926700,B
801,"ZAME01","Zamek",52.4084429900,16.9179373900,A
2050,"TPPIA01","Tarnowo Pdg/Piaskowa",52.4585138600,16.6454551200,C
1332,"SYPN02","Sypniewo",52.3079383100,16.9825033600,A
2271,"KCPET02","Kicin/Pętla",52.4654992100,17.0213179200,B
183,"HEWI42","Hetmańska Wiadukt",52.3826620500,16.9294650500,A
497,"WIKT01","Wiktoria",52.4385179000,16.9310719500,A
2135,"KXGRA01","Koninko/Granatowa",52.3066750000,17.0204650000,B
2920,"PRPLN06","Promnice/Północna",52.5427118000,16.9655759500,C
2366,"BNSZK01","Baranowo/Wypoczynkowa Szkoła",52.4425420000,16.7911060000,B
829,"PINZ02","Piastowska",52.3722627000,16.9185810400,A
1863,"CRPRZ02","Cerekwica/Przybrodzka",52.5187415600,16.6909824600,B
2993,"LOZO01","Łozowa",52.3688600000,16.9078900000,A
2096,"TPZIE01","Tarnowo Pdg/Zielona",52.4676001100,16.6577562800,C
2486,"SDTRA01","Swarzędz/Tysiąclecia",52.4024090000,17.0735500000,B
1783,"KOMAG02","Komorniki/Magazynowa",52.3454522855,16.8273869490,B
124,"PLRA42","Pl. Ratajskiego",52.4095986000,16.9239237500,A
3635,"KRZA02","Krzyżowa",52.3909448876,16.9248016249,A
604,"SMOC01","Smochowice",52.4321195300,16.8323893000,A
125,"PLRA41","Pl. Ratajskiego",52.4095816900,16.9241997100,A
1225,"ZIEM01","Ziemowita",52.4031248000,17.0203630400,A
310,"SLLAK01","Suchy Las/Łąkowa",52.4811305700,16.8790950300,B
1884,"NAPAR02","Napachanie/Park",52.4866430000,16.7285900000,B
1626,"ORZE02","Os. Rzeczypospolitej",52.3859543100,16.9454856500,A
811,"POGL01","Poznań Główny",52.4025035600,16.9121744200,A
1063,"MRAG01","Mrągowska",52.3823134000,16.8650648000,A
1223,"SOBI01","Sobiesława",52.4055865700,17.0232445100,A
1099,"PALM02","Palmiarnia",52.4011323300,16.9000809700,A
3934,"WLOD41","Włodarska",52.4363186361,16.9470855457,A
1075,"SCIE04","Ściegiennego",52.3898548100,16.8749956700,A
583,"ADMI02","Admiralska",52.4757478100,16.7774765600,A
2645,"JMJMM02","Jeziory Małe/",52.1671102400,17.1484836500,D
2196,"OWKSP04","Owińska/Ks. Piotrowskiego",52.5167176300,16.9755695100,C
1868,"MRTOW02","Mrowino/Towarowa",52.5059881100,16.7069127600,B
2512,"JSRCZ01","Jasin/Rabowicka II",52.3986160000,17.1053770000,B
347,"KOSO02","Kosowska",52.4560162800,16.8773008700,A
306,"SLNWR02","Suchy Las/Nowy Rynek",52.4750612400,16.8791538900,B
48,"ROSO42","Rondo Solidarności",52.4339380800,16.9377328700,A
2122,"TUOSP01","Tulce/Przylesie",52.3461490600,17.0621922600,B
1398,"BYST02","Bystra",52.3707231600,16.9340445900,A
2655,"PSWIE02","Prusinowo/Wieś",52.1992802700,17.1265615400,C
1443,"NOGO01","Nowowiejskiego",52.4151953600,16.9196176500,A
1202,"KZOSK02","Koziegłowy/Os. Karolin",52.4440953919,16.9905760850,B
2950,"JSNZ01","Jaśkowiaka",52.4886360000,16.9146980000,A
944,"LURUT02","Luboń/Rutkiewicz",52.3254589595,16.8875387774,B
1061,"KACZ01","Kacza",52.3804992200,16.8621902600,A
1694,"KRAS71","Kraszewskiego",52.4091315800,16.9028608300,A
940,"LUDEB02","Luboń/Dębiecka",52.3526047411,16.9012633113,B
3073,"KANKA01","Kamionki/Nad Kople",52.2892567218,17.0003013193,B
350,"MORS02","Morszyńska",52.4582613800,16.8719060700,A
1875,"MRLES01","Mrowino/Leszka",52.5137826900,16.7253388000,B
206,"Z II42","Żegrze II",52.3807152400,16.9661947200,A
736,"DRZE01","Drzewieckiego",52.3969736500,16.8675910400,A
180,"OPIA42","Os. Piastowskie",52.3899918400,16.9471448300,A
414,"UAMK02","UAM Kampus",52.4637778900,16.9305139300,A
1166,"SMNA02","Smolna",52.4230283300,16.9641699300,A
441,"BIJES02","Biedrusko/Jesionowa",52.5363894500,16.9437250300,B
1514,"KLEN02","Klenowska",52.3757783700,16.9857577600,A
880,"PUMAJ02","Puszczykowo/3 Maja",52.2721878700,16.8686865800,C
2606,"PXPIE01","Piersko/Rolna",52.5077220000,16.4811940000,C
4131,"RYBI02","Rybitwy",52.4260555400,17.0640244800,A
1965,"SWAUC01","Swadzim/Auchan",52.4390070100,16.7634412500,B
393,"OSBA02","Os. Batorego",52.4605144200,16.9286422400,A
3924,"FALI01","Falista",52.3696700000,16.9488400000,A
866,"MORON02","Mosina/Rondo",52.2433488100,16.8476093900,C
3959,"LKRPE01","Lusówko/Rozalin Pętla",52.4077380800,16.6322476900,C
2274,"KYTRA01","Kliny/Trakt",52.4755891600,17.0330154500,C
316,"MOKO02","Morasko Kościół",52.4887599500,16.9084893200,A
1391,"STAW01","Starołęcka Wiadukt",52.3505683100,16.9208113400,A
2610,"SWKI01","Świątniczki",52.3357163000,17.0105503100,A
2191,"BOOGR02","Bolechowo-Os./Ogrodowa",52.5336508600,16.9770254100,C
4221,"KASTO01","Kamionki/Stokrotkowa",52.2907198300,16.9740476100,B
1792,"COJES02","Chomęcice/Jesionowa",52.3305800000,16.7583600000,C
236,"RSTA43","Rondo Starołęka",52.3805416700,16.9421001900,A
2491,"SDDWO01","Swarzędz/Dworzec Kolejowy",52.4046730000,17.0751530000,B
458,"KULY01","Kupały",52.4507628200,16.9370899500,A
998,"LANG02","Lange",52.3560442600,16.8335880300,A
2635,"BJMJE02","Błażejewo/Mikołajczyka I",52.2172539400,17.0982873900,C
3550,"KCZA01","Kotowicza",52.3669923000,16.8844597000,A
16,"SLKA41","Słowiańska",52.4271586000,16.9194629700,A
2483,"SDARM02","Swarzędz/Armii Poznań/Szkoła",52.3955270000,17.0667990000,B
2498,"BGLIG02","Bogucin/Ligowiec",52.4373380000,17.0348210000,B
3319,"UAMF92","UAM Wydział Fizyki",52.4651595421,16.9294207423,A
1938,"PMOLS02","Przeźmierowo/Kasztanowa",52.4184027000,16.7791018800,B
2839,"LUPPR01","Luboń/Park Przemysłowy",52.3302325558,16.8937221964,B
304,"SLOSZ02","Suchy Las/Os. Szafirowe",52.4708894787,16.8753490300,B
659,"PERZ02","Perzycka",52.4118341400,16.8189917400,A
911,"LUPAR02","Luboń/Parkowa",52.3338688062,16.8758507872,B
4027,"SZYD02","Szydłowiecka",52.3584470000,16.9453820000,A
1245,"SDPRZ02","Swarzędz/Przybylskiego",52.4013152554,17.0555536366,B
2265,"KXOSP02","Komorniki gm.Kleszczewo/OSP",52.3305061600,17.1114584500,B
3177,"BRKA01","Brneńska",52.3933507417,16.9638206226,A
3846,"WIKOS03","Wiry/Kościół",52.3212000000,16.8513900000,B
1433,"PLBE02","Pl. Bernardyński",52.4040241900,16.9370262300,A
202,"RZEG41","Rondo Żegrze",52.3767000000,16.9542600000,A
1064,"OSKO02","Os. Kopernika",52.3850983900,16.8633860200,A
1431,"AWF05","AWF",52.4008328400,16.9365209600,A
731,"WEGO01","Węgorka",52.3928442000,16.8585486500,A
1283,"BAKA01","Baraniaka",52.4032789700,16.9555193700,A
1463,"KOSC01","Kościelna",52.4134830800,16.9040055500,A
1579,"TECZ01","Tęczowa",52.3932748800,16.8789906500,A
809,"MT01","Most Teatralny",52.4109129400,16.9139456400,A
927,"LUSTR02","Luboń/Streicha",52.3486182692,16.8902246539,B
2425,"SDCEH02","Swarzędz/Wrzesińska",52.4093580000,17.0855180000,B
1132,"GABA03","Garbary PKM",52.4166455993,16.9377587656,A
1766,"PLSKO01","Plewiska/Szkolna",52.3577726400,16.8073671600,B
1536,"JARO01","Jarosławska",52.3431891600,16.9853661000,A
467,"UMUL01","Umultowska",52.4442552500,16.9288232700,A
281,"ZLPAW02","Złotniki/Pawłowicka",52.4981670100,16.8391154200,B
3211,"WKGRO02","Więckowice/Gromadzka",52.3935590000,16.6383820000,C
331,"SLBOR01","Suchy Las/Borówkowa",52.4736028600,16.8637106000,B
896,"PUPKM01","Puszczykowo/PKM",52.2945244600,16.8691190000,C
4156,"SKWRZ02","Skórzewo/Wrzosowa",52.3966033921,16.7854311963,B
1510,"SZCH01","Szwajcarska Centrum Handlowe",52.3844920000,16.9969169300,A
1359,"TARN01","Tarnobrzeska",52.3459755700,16.9185824100,A
156,"RRAT72","Rondo Rataje",52.3949000000,16.9499800000,A
3855,"MWKOL03","Miękowo/Kolejowa",52.4983504319,16.9772647628,C
1988,"LWBOC02","Lusowo/Boczna",52.4214597900,16.7179080400,C
2098,"TPOKR01","Tarnowo Pdg/Okrężna",52.4693106700,16.6515268200,C
2104,"KHKRE02","Kokoszczyn/Kręta",52.4916755100,16.6530352500,C
2081,"JNPAL02","Jankowice/Pałac",52.4407939900,16.6173347100,C
1560,"OLIW01","Oliwkowa",52.3598241300,17.0193553100,A
1189,"KZZDR02","Koziegłowy/Zakłady Drobiarskie",52.4413992000,17.0001141400,B
1746,"PLSKR02","Plewiska/Skryta",52.3717857300,16.8170255900,B
248,"CHWAR02","Chludowo/Wargowska",52.5600436400,16.8321087600,C
1748,"PLSTP02","Plewiska/Straż Pożarna",52.3653363700,16.8078368100,B
789,"WINI01","Os. Winiary",52.4353447800,16.9103950800,A
4004,"XOPKP10","Kobylnica/Stacja",52.4457963742,17.0811432515,B
1093,"CHOC02","Chociszewskiego",52.3914789000,16.8933098000,A
4123,"ZIEB02","Ziębicka",52.3837986376,16.8447270860,A
692,"DPPRZ01","Dopiewiec/Przejazd Kolejowy",52.3595712200,16.6915253900,C
1921,"SOPOZ01","Sobota/POZ BRUK",52.5166395300,16.8137192000,B
1416,"SZII01","Os. Stare Żegrze",52.3802102300,16.9567735200,A
1886,"RKMIC01","Rokietnica/Mickiewicza",52.5158567900,16.7396183900,B
2507,"JSRJE01","Swarzędz/Rabowicka",52.4015320000,17.0853810000,B
397,"STRU02","Strugarka",52.4532731100,16.9274707300,A
2139,"BRLAS01","Borówiec/Las",52.2926950000,17.0452120000,B
